rownames,work_duration_id,created,modified,comments,duration,created_by_id,last_modification_by_id,period_id,project_id,user_id,collaborator_id
14284,16460,2018-06-01 ,2018-07-16 ,New project OCP: Estimation of population and cartograpphy Moissala.,3,23,23,65,887,23,23
14285,16461,2018-06-01 ,2018-06-01 ,Protocol review and follow with MLQ,0.5,24,24,65,794,24,24
14286,16462,2018-06-01 ,2018-06-01 ,English proofing of 100+ page reports,3,105,105,61,560,105,120
14287,16463,2018-06-01 ,2018-06-01 ,,5.75,105,105,62,641,105,120
14288,16464,2018-06-01 ,2018-06-01 ,Meetings to discuss manuscript; Literature review,3.25,105,105,62,560,105,120
14289,16465,2018-06-01 ,2018-06-01 ,Literature review; Meetings,1.25,105,105,63,560,105,120
14290,16466,2018-06-01 ,2018-06-01 ,Manuscript-integration of co-author comments  formatting  and presubmission inquiry to journal,3,105,105,63,641,105,120
14291,16467,2018-06-01 ,2018-06-01 ,Manuscript submission,1,105,105,64,641,105,120
14292,16468,2018-06-01 ,2018-06-01 ,Drafting of manuscript,5,105,105,64,560,105,120
14293,16469,2018-06-01 ,2018-06-01 ,Website portfolio content; Meetings (general); D2,2.75,105,105,65,211,105,120
14294,16470,2018-06-01 ,2018-06-11 ,RTT mensuel: 23-25 ,3,105,105,65,208,105,120
14295,16471,2018-06-01 ,2018-06-11 ,RTT floating: 7  9  11  14-18  22,9,105,105,65,208,105,120
14296,16473,2018-06-01 ,2018-06-01 ,,2,105,105,65,45,105,120
14297,16474,2018-06-01 ,2018-06-11 ,,0.75,105,105,65,411,105,120
14298,16475,2018-06-01 ,2018-06-01 ,Drafting manuscript; meeting,1.5,105,105,65,560,105,120
14299,16476,2018-06-01 ,2018-06-01 ,,1,11,11,65,272,11,11
14300,16477,2018-06-01 ,2018-06-01 ,,5,11,11,65,49,11,11
14301,16478,2018-06-01 ,2018-06-01 ,,2,11,11,65,440,11,11
14302,16479,2018-06-01 ,2018-06-01 ,,4.5,11,11,65,208,11,11
14303,16480,2018-06-01 ,2018-06-01 ,,2.5,11,11,65,211,11,11
14304,16481,2018-06-01 ,2018-06-01 ,,1,11,11,65,45,11,11
14305,16482,2018-06-01 ,2018-06-01 ,,3,11,11,65,573,11,11
14306,16483,2018-06-02 ,2018-06-02 ,,3.4,25,25,65,211,25,25
14307,16484,2018-06-02 ,2018-06-02 ,,2,25,25,65,601,25,25
14308,16486,2018-06-02 ,2018-06-02 ,Récup de kinshasa,3,25,25,65,208,25,25
14309,16487,2018-06-02 ,2018-06-02 ,,2.6,25,25,65,44,25,25
14310,16488,2018-06-02 ,2018-06-02 ,Posters et répétitions,2,25,25,65,45,25,25
14311,16489,2018-06-04 ,2018-06-04 ,Sick leave,8,112,112,65,208,112,111
14312,16490,2018-06-04 ,2018-06-04 ,,7,25,25,65,725,25,25
14313,16491,2018-06-04 ,2018-06-04 ,,6,112,112,65,730,112,111
14314,16492,2018-06-04 ,2018-06-04 ,,5,112,112,65,211,112,111
14315,16493,2018-06-04 ,2018-06-11 ,Du 2 mai au 4 mai,3,128,128,65,411,128,143
14316,16494,2018-06-04 ,2018-06-04 ,Du 14 Mai au 31 Mai (22 Mai férié),13,128,128,65,867,128,143
14317,16495,2018-06-04 ,2018-06-04 ,2 RTTs: 7 et 9 Mai 1 jour congés: 11 Mai,3,128,128,65,208,128,143
14318,16496,2018-06-04 ,2018-06-04 ,,19,79,79,65,411,79,80
14319,16497,2018-06-04 ,2018-06-04 ,recup PSP Dakar + 1/2 rtt mensuel,5.5,107,107,65,208,107,109
14320,16498,2018-06-04 ,2018-06-04 ,,7,107,107,65,45,107,109
14321,16499,2018-06-04 ,2018-06-04 ,,2,107,107,65,866,107,109
14322,16500,2018-06-04 ,2018-06-04 ,1RTTM et 1 RTTF,2,40,40,65,208,40,39
14323,16501,2018-06-04 ,2018-06-04 ,Récup Formation Niger,1,40,40,65,208,40,39
14324,16502,2018-06-04 ,2018-06-04 ,Bilan,2,40,40,65,865,40,39
14325,16503,2018-06-04 ,2018-06-04 ,,1.5,40,40,65,867,40,39
14326,16504,2018-06-04 ,2018-06-04 ,Préparation,1.5,40,40,65,866,40,39
14327,16505,2018-06-04 ,2018-06-04 ,,11,40,40,65,211,40,39
14328,16506,2018-06-04 ,2018-06-04 ,,11,148,148,65,735,148,161
14329,16507,2018-06-04 ,2018-06-04 ,,1,148,148,65,873,148,161
14330,16508,2018-06-04 ,2018-06-04 ,,3,148,148,65,211,148,161
14331,16509,2018-06-04 ,2018-06-04 ,,1,148,148,65,208,148,161
14332,16510,2018-06-04 ,2018-06-04 ,,3,148,148,65,47,148,161
14333,16511,2018-06-04 ,2018-06-04 ,,2,52,52,65,809,52,49
14334,16512,2018-06-04 ,2018-06-04 ,,6,52,52,65,876,52,49
14335,16513,2018-06-04 ,2018-06-04 ,,5,52,52,65,807,52,49
14336,16514,2018-06-04 ,2018-06-04 ,meetings  MAP etc,2,52,52,65,211,52,49
14337,16515,2018-06-04 ,2018-06-04 ,rehearsals etc,1,52,52,65,45,52,49
14338,16516,2018-06-04 ,2018-06-04 ,RTTM 14/05,1,52,52,65,208,52,49
14339,16517,2018-06-04 ,2018-06-04 ,,2,52,52,65,689,52,49
14340,16518,2018-06-04 ,2018-06-04 ,,2,149,149,65,440,149,166
14341,16519,2018-06-04 ,2018-06-05 ,,17,149,149,65,49,149,166
14342,16520,2018-06-04 ,2018-06-04 ,,3,141,141,65,772,141,150
14343,16521,2018-06-04 ,2018-06-04 ,,6,141,141,65,759,141,150
14344,16522,2018-06-04 ,2018-06-04 ,,7,141,141,65,759,141,150
14345,16523,2018-06-05 ,2018-06-05 ,,3,150,150,65,735,150,167
14346,16524,2018-06-05 ,2018-06-05 ,,0.5,150,150,65,733,150,167
14347,16525,2018-06-05 ,2018-06-05 ,,4,21,21,65,211,21,21
14348,16526,2018-06-05 ,2018-06-05 ,1 RTTM (7/5) 5 CP (2 au 3/5 et 9/5 et 11/5,6,21,21,65,208,21,21
14349,16527,2018-06-05 ,2018-06-05 ,,6,21,21,65,45,21,21
14350,16528,2018-06-05 ,2018-06-05 ,,1.5,21,21,65,732,21,21
14351,16529,2018-06-05 ,2018-06-05 ,,0.5,21,21,65,690,21,21
14352,16530,2018-06-05 ,2018-06-05 ,,1,21,21,65,259,21,21
14353,16531,2018-06-05 ,2018-06-05 ,,5,39,39,65,208,39,38
14354,16532,2018-06-05 ,2018-06-05 ,,4,39,39,65,758,39,38
14355,16533,2018-06-05 ,2018-06-05 ,,4,39,39,65,755,39,38
14356,16534,2018-06-05 ,2018-06-05 ,,2,39,39,65,856,39,38
14357,16535,2018-06-05 ,2018-06-05 ,,2,39,39,65,644,39,38
14358,16536,2018-06-05 ,2018-06-05 ,,2,39,39,65,45,39,38
14359,16537,2018-06-05 ,2018-06-05 ,,1,150,150,65,45,150,167
14360,16538,2018-06-05 ,2018-06-05 ,RTT mensuel,1,150,150,65,208,150,167
14361,16539,2018-06-05 ,2018-06-05 ,,0.6,150,150,65,819,150,167
14362,16540,2018-06-05 ,2018-06-05 ,début de contrat le 23 avril: RVs avec le personnel Epicentre  formation au fonctionnement et à l organisation MSF et Epicentre,12.9,150,150,65,211,150,167
14363,16541,2018-06-05 ,2018-06-05 ,,3,28,28,65,872,28,28
14364,16542,2018-06-05 ,2018-06-05 ,,3.5,28,28,65,578,28,28
14365,16543,2018-06-05 ,2018-06-05 ,,4.5,28,28,65,790,28,28
14366,16544,2018-06-05 ,2018-06-05 ,,4,28,28,65,861,28,28
14367,16545,2018-06-05 ,2018-06-05 ,,1.5,28,28,65,45,28,28
14368,16546,2018-06-05 ,2018-06-05 ,,3,28,28,65,208,28,28
14369,16547,2018-06-05 ,2018-06-05 ,,4.5,4,4,65,208,4,4
14370,16549,2018-06-05 ,2018-06-05 ,,4,4,4,65,839,4,4
14371,16550,2018-06-05 ,2018-06-05 ,,2.5,4,4,65,877,4,4
14372,16551,2018-06-05 ,2018-06-05 ,,1,4,4,65,170,4,4
14373,16552,2018-06-05 ,2018-06-05 ,Visite Fondation Mérieux,1,4,4,65,47,4,4
14374,16553,2018-06-05 ,2018-07-18 ,,2,2,2,65,630,2,2
14375,16554,2018-06-05 ,2018-06-05 ,,1,2,2,65,211,2,2
14376,16555,2018-06-05 ,2018-06-05 ,,2,4,4,65,45,4,4
14377,16556,2018-06-05 ,2018-06-05 ,,2,2,2,65,679,2,2
14378,16557,2018-06-05 ,2018-06-05 ,,3,4,4,65,211,4,4
14379,16558,2018-06-05 ,2018-06-05 ,7th May RTT-M 9th May RTT-F,2,2,2,65,208,2,2
14380,16559,2018-06-05 ,2018-06-05 ,,1,4,4,65,741,4,4
14381,16560,2018-06-05 ,2018-06-05 ,Mise à jour des modules pour Epiet Deplacement d'une semaine en tant que facilitateur pour la formation EPIET,8,99,99,65,211,99,112
14382,16561,2018-06-05 ,2018-06-05 ,,3.5,99,99,65,770,99,112
14383,16562,2018-06-05 ,2018-06-05 ,,0.5,99,99,65,794,99,112
14384,16563,2018-06-05 ,2018-06-05 ,,7,99,99,65,881,99,112
14385,16564,2018-06-05 ,2018-06-05 ,,4.5,107,107,65,211,107,109
14386,16565,2018-06-05 ,2018-06-05 ,,2,51,51,65,871,51,48
14387,16566,2018-06-05 ,2018-06-05 ,,2,51,51,65,867,51,48
14388,16567,2018-06-05 ,2018-06-05 ,,1,51,51,65,884,51,48
14389,16568,2018-06-05 ,2018-06-05 ,3 RTT (28-30/5)  1 recup (11/05,4,51,51,65,208,51,48
14390,16569,2018-06-05 ,2018-06-05 ,,2,51,51,65,45,51,48
14391,16570,2018-06-05 ,2018-06-05 ,template guide report writing,2.5,81,81,64,211,81,100
14392,16571,2018-06-05 ,2018-06-05 ,paper writing seroprevalence Ebola,2,81,81,65,211,81,100
14393,16572,2018-06-05 ,2018-06-05 ,,4,51,51,65,769,51,48
14394,16573,2018-06-05 ,2018-06-05 ,,2,51,51,65,789,51,48
14395,16574,2018-06-05 ,2018-06-05 ,,1,51,51,65,211,51,48
14396,16575,2018-06-05 ,2018-06-05 ,,2,51,51,65,885,51,48
14397,16576,2018-06-05 ,2018-06-05 ,suivi financier du PSP de Calafell,3,16,16,65,812,16,16
14398,16577,2018-06-05 ,2018-06-05 ,Facturation du Rep Epi de mars,0.75,16,16,65,801,16,16
14399,16578,2018-06-05 ,2018-06-05 ,suivi admin du PSP de Dakar,0.5,16,16,65,810,16,16
14400,16579,2018-06-05 ,2018-06-05 ,Divers général et formation (dont facturations et préparation du bilan pédagogique et financier),7.5,16,16,65,211,16,16
14401,16580,2018-06-05 ,2018-06-05 ,aide à la journée scientifique,0.25,16,16,65,45,16,16
14402,16581,2018-06-05 ,2018-06-05 ,CP les 7  9 et 24 mai,3,16,16,65,208,16,16
14403,16582,2018-06-05 ,2018-06-05 ,,4,3,3,65,842,3,3
14404,16583,2018-06-05 ,2018-06-05 ,rev prot  mtg marc  mtg Tonia++,1,3,3,65,870,3,3
14405,16584,2018-06-05 ,2018-06-06 ,,4,3,3,65,734,3,3
14406,16585,2018-06-05 ,2018-06-05 ,resp ERB,3,3,3,65,733,3,3
14407,16586,2018-06-05 ,2018-06-06 ,JS rehersals  Epi Network represetation  dept etc meetings,2,3,3,65,211,3,3
14408,16587,2018-06-05 ,2018-06-05 ,feedback on protocol  IC,0.5,3,3,65,819,3,3
14409,16588,2018-06-05 ,2018-06-05 ,Facilitator/presenter PPDC and PPDM,1,3,3,65,191,3,3
14410,16589,2018-06-05 ,2018-06-06 ,RTTm 7May; RTTf 9May  CP31/May,3,3,3,65,208,3,3
14411,16591,2018-06-06 ,2018-06-06 ,feedback on protocol  IC,0.5,3,3,65,705,3,3
14412,16592,2018-06-06 ,2018-06-06 , meeting   networking  ,1,53,53,65,211,53,50
14413,16593,2018-06-06 ,2018-10-03 ,study implementation ,16,53,60,65,881,53,50
14414,16594,2018-06-06 ,2018-10-03 ,following Lab analysis ,1,53,60,65,881,53,50
14415,16596,2018-06-06 ,2018-06-06 ,,2,13,13,65,878,13,13
14416,16598,2018-06-06 ,2018-06-06 ,,3,13,13,65,850,13,13
14417,16599,2018-06-06 ,2018-06-06 ,CP 28 au 31 Mai RTT mensuel 22/05 RTT flottant ( 1/2 le 23/05 et 1/2 le 25/05),6,13,13,65,208,13,13
14418,16600,2018-06-06 ,2018-06-15 ,,3,13,13,65,573,13,13
14419,16601,2018-06-06 ,2018-06-15 ,,3,13,13,65,44,13,13
14420,16602,2018-06-06 ,2018-06-06 ,,1,53,53,65,583,53,50
14421,16603,2018-06-06 ,2018-06-06 ,,8,10,10,65,885,10,10
14422,16604,2018-06-06 ,2018-06-06 ,,5,10,10,65,45,10,10
14423,16605,2018-06-06 ,2018-06-06 ,,5,10,10,65,717,10,10
14424,16606,2018-06-06 ,2018-06-06 ,Strategic Objective workshops & intern recruitment,3,84,84,65,603,84,84
14425,16607,2018-06-06 ,2018-06-06 ,,2,84,84,65,208,84,84
14426,16608,2018-06-06 ,2018-06-06 ,,1,84,84,65,564,84,84
14427,16609,2018-06-06 ,2018-06-06 ,,1,84,84,65,792,84,84
14428,16610,2018-06-06 ,2018-06-06 ,Recruitment of South Sudan epi,3,84,84,65,841,84,84
14429,16611,2018-06-06 ,2018-06-06 ,,3,84,84,65,848,84,84
14430,16612,2018-06-06 ,2018-06-06 ,Epicentre admin + UK JS,3,84,84,65,211,84,84
14431,16613,2018-06-06 ,2018-06-06 ,review and editing of proposal,1,84,84,65,809,84,84
14432,16614,2018-06-06 ,2018-06-06 ,This was handover from Marie-Amelie for Haiti follow-up: need to see if I can charge to this code,1,84,84,65,211,84,84
14433,16615,2018-06-06 ,2018-06-06 ,Aweil malaria RDT monitoring concept note development and follow up,1,84,84,65,841,84,84
14434,16616,2018-06-06 ,2018-06-06 ,,11,62,62,65,881,62,59
14435,16617,2018-06-06 ,2018-06-06 ,,1,62,62,65,825,62,59
14436,16618,2018-06-06 ,2018-06-06 ,,11,62,62,65,224,62,59
14437,16619,2018-06-06 ,2018-06-06 ,,9,106,106,65,208,106,101
14438,16620,2018-06-06 ,2018-06-06 ,,6,106,106,65,881,106,101
14439,16621,2018-06-06 ,2018-06-06 ,,1,106,106,65,630,106,101
14440,16622,2018-06-06 ,2018-06-06 ,,1,106,106,65,130,106,101
14441,16623,2018-06-06 ,2018-06-06 ,,2,106,106,65,211,106,101
14442,16624,2018-06-07 ,2018-06-07 ,,19,22,22,65,749,22,
14443,16625,2018-06-08 ,2018-06-08 ,,1,142,142,61,211,142,154
14444,16626,2018-06-08 ,2018-06-08 ,,1,142,142,62,211,142,154
14445,16627,2018-06-08 ,2018-06-08 ,,1,142,142,63,211,142,154
14446,16628,2018-06-08 ,2018-06-08 ,,2,142,142,63,705,142,154
14447,16629,2018-06-08 ,2018-06-08 ,03 up to 09  11  17  18  22 up to 31/05,15,48,48,65,208,48,45
14448,16630,2018-06-08 ,2018-06-08 ,,4,48,48,65,870,48,45
14449,16631,2018-06-08 ,2018-06-08 ,,4,116,116,65,208,116,114
14450,16632,2018-06-08 ,2018-06-08 ,préparation JS,3,116,116,65,45,116,114
14451,16633,2018-06-08 ,2018-06-08 ,,10,116,116,65,885,116,114
14452,16634,2018-06-08 ,2018-06-08 ,,2,116,116,65,763,116,114
14453,16635,2018-06-08 ,2018-06-08 ,,2,116,116,65,763,116,114
14454,16636,2018-06-11 ,2018-06-11 ,,12,93,93,65,871,93,93
14455,16637,2018-06-11 ,2018-06-11 ,,7,93,93,65,661,93,93
14456,16638,2018-06-11 ,2018-06-11 ,,20,60,60,61,789,151,168
14457,16639,2018-06-11 ,2018-06-11 ,Congés de paternité,15,138,138,65,208,138,149
14458,16640,2018-06-11 ,2018-06-11 ,contrôle de cohérence de la base de données et feedback au terrain,4,138,138,65,584,138,149
14459,16641,2018-06-11 ,2018-06-11 ,,4,145,145,65,45,145,164
14460,16642,2018-06-12 ,2018-06-12 ,,17,139,139,65,411,139,151
14461,16643,2018-06-12 ,2018-06-12 ,04/05/2018 & 07/05/2018,2,139,139,65,208,139,151
14462,16644,2018-06-12 ,2018-06-12 ,,3,45,45,64,411,45,43
14463,16645,2018-06-12 ,2018-07-10 ,typo epicentre,2,45,60,64,211,45,43
14464,16646,2018-06-12 ,2018-06-12 ,,6,45,45,64,789,45,43
14465,16647,2018-06-12 ,2018-06-12 ,,7,45,45,64,211,45,43
14466,16648,2018-06-12 ,2018-06-12 ,RTTM,2,45,45,64,208,45,43
14467,16649,2018-06-12 ,2018-06-12 ,,5.5,45,45,65,411,45,43
14468,16650,2018-06-12 ,2018-07-10 ,,1,45,60,65,211,45,43
14469,16651,2018-06-12 ,2018-06-12 ,,4.5,45,45,65,789,45,43
14470,16652,2018-06-12 ,2018-06-12 ,,7,45,45,65,211,45,43
14471,16654,2018-06-12 ,2018-06-12 ,,1,45,45,65,45,45,43
14472,16655,2018-06-12 ,2018-06-12 ,,12,43,43,65,881,43,42
14473,16656,2018-06-12 ,2018-06-12 ,,5,43,43,65,45,43,42
14474,16657,2018-06-12 ,2018-06-12 ,,1,43,43,65,573,43,42
14475,16658,2018-06-12 ,2018-06-12 ,,2,43,43,65,679,43,42
14476,16659,2018-06-12 ,2018-06-12 ,,1,43,43,65,758,43,42
14477,16660,2018-06-12 ,2018-06-12 ,,1,43,43,65,840,43,42
14478,16661,2018-06-12 ,2019-01-16 ,emails meetings HR ,1,43,60,65,211,43,42
14479,16662,2018-06-13 ,2018-06-13 ,supervision DTM  meeting study co/PI  follow up,4,18,18,65,495,18,18
14480,16663,2018-06-13 ,2018-06-13 ,1 RTTM  ,1,18,18,65,208,18,18
14481,16664,2018-06-13 ,2018-06-13 ,,3,18,18,65,211,18,18
14482,16667,2018-06-13 ,2018-06-13 ,mise en plae base de données et reporting - rdc,14,18,18,65,881,18,18
14483,16668,2018-06-15 ,2018-06-15 ,,1,13,13,61,83,13,13
14484,16669,2018-06-15 ,2018-06-15 ,,2,13,13,62,44,13,13
14485,16670,2018-06-15 ,2018-06-15 ,,2,13,13,62,83,13,13
14486,16672,2018-06-15 ,2018-06-15 ,,2,13,13,63,44,13,13
14487,16673,2018-06-15 ,2018-06-15 ,,2,13,13,61,211,13,13
14488,16674,2018-06-15 ,2018-06-15 ,,1,13,13,65,873,13,13
14489,16676,2018-06-15 ,2018-06-15 ,,1,13,13,61,136,13,13
14490,16677,2018-06-15 ,2018-06-15 ,,1,13,13,62,136,13,13
14491,16678,2018-06-15 ,2018-06-15 ,,1,13,13,65,136,13,13
14492,16679,2018-06-18 ,2018-06-18 ,KZN 2nd survey preparation,1,26,26,63,774,26,26
14493,16680,2018-06-18 ,2018-06-18 ,KZN 2nd survey,0.5,26,26,61,774,26,26
14494,16681,2018-06-18 ,2018-06-18 ,Abstracts IAS Gutu  Nsanje. Incidence calculation KZN,1,26,26,62,774,26,26
14495,16682,2018-06-27 ,2018-06-27 ,,4,13,13,66,873,13,13
14496,16683,2018-06-27 ,2018-11-13 ,,2,13,13,66,44,13,13
14497,16684,2018-06-27 ,2018-06-27 ,,2,13,13,66,878,13,13
14498,16685,2018-06-27 ,2018-06-27 ,,3.5,13,13,66,850,13,13
14499,16686,2018-06-27 ,2018-06-27 ,,3,13,13,66,211,13,13
14500,16687,2018-06-27 ,2018-06-27 ,,2.5,13,13,66,208,13,13
14501,16688,2018-06-27 ,2018-06-27 ,,4,13,13,66,44,13,13
14502,16689,2018-06-29 ,2018-06-29 ,,1,38,38,66,586,38,37
14503,16690,2018-06-29 ,2018-06-29 ,,16,38,38,66,493,38,37
14504,16691,2018-06-29 ,2018-06-29 ,,1,38,38,66,55,38,37
14505,16692,2018-06-29 ,2018-06-29 ,,1,38,38,66,45,38,37
14506,16693,2018-06-29 ,2018-06-29 ,,2,38,38,66,211,38,37
14507,16694,2018-06-29 ,2018-06-29 ,,10,43,43,66,881,43,42
14508,16695,2018-06-29 ,2018-06-29 ,,4,43,43,66,45,43,42
14509,16696,2018-06-29 ,2018-06-29 ,,1,43,43,66,840,43,42
14510,16697,2018-06-29 ,2018-06-29 ,,1,43,43,66,679,43,42
14511,16698,2018-06-29 ,2018-06-29 ,,1,43,43,66,573,43,42
14512,16699,2018-06-29 ,2018-06-29 ,,1,43,43,66,83,43,42
14513,16700,2018-06-29 ,2018-06-29 ,,1,43,43,66,756,43,42
14514,16701,2018-06-29 ,2018-06-29 ,,1,43,43,66,878,43,42
14515,16702,2018-06-29 ,2018-06-29 ,meetings  RH  CA  etc.,4,43,43,66,211,43,42
14516,16703,2018-06-29 ,2018-06-29 ,,19,106,106,66,881,106,101
14517,16704,2018-06-29 ,2018-06-29 ,,1,106,106,66,679,106,101
14518,16705,2018-06-29 ,2018-06-29 ,,1,106,106,66,130,106,101
14519,16707,2018-06-29 ,2018-06-29 ,,2.5,2,2,66,630,2,2
14520,16708,2018-06-29 ,2018-06-29 ,,5,2,2,66,679,2,2
14521,16709,2018-06-29 ,2018-07-02 ,3 days training - training of trainers journée scientifique journée festive,6,2,2,66,211,2,2
14522,16711,2018-06-29 ,2018-06-29 ,Compensation weekend/férié: travaillé: 4/06  5/06pm  14/06pm RTTM: 15/06pm Congés 18-22/06,7.5,2,2,66,208,2,2
14523,16712,2018-06-29 ,2018-06-29 ,,2,11,11,66,211,11,11
14524,16713,2018-06-29 ,2018-06-29 ,,1,11,11,66,130,11,11
14525,16714,2018-06-29 ,2018-06-29 ,,3,11,11,66,49,11,11
14526,16715,2018-06-29 ,2018-06-29 ,,3,11,11,66,440,11,11
14527,16716,2018-06-29 ,2018-06-29 ,,3,11,11,66,745,11,11
14528,16717,2018-06-29 ,2018-06-29 ,,1,11,11,66,208,11,11
14529,16718,2018-06-29 ,2018-06-29 ,,1.5,149,149,66,211,149,166
14530,16719,2018-06-29 ,2018-06-29 ,,3,11,11,66,45,11,11
14531,16720,2018-06-29 ,2018-06-29 ,,3,11,11,66,725,11,11
14532,16721,2018-06-29 ,2018-06-29 ,,1,149,149,66,208,149,166
14533,16722,2018-06-29 ,2018-06-29 ,,2,11,11,66,44,11,11
14534,16723,2018-06-29 ,2018-06-29 ,,7.5,149,149,66,49,149,166
14535,16724,2018-06-29 ,2018-06-29 ,,11,149,149,66,440,149,166
14536,16725,2018-07-02 ,2018-07-02 ,,2.5,89,89,66,211,89,88
14537,16726,2018-07-02 ,2018-07-02 ,,2.5,89,89,66,208,89,88
14538,16727,2018-07-02 ,2018-07-02 ,,5,89,89,66,696,89,88
14539,16728,2018-07-02 ,2018-07-02 ,,10,89,89,66,745,89,88
14540,16729,2018-07-02 ,2018-07-02 ,dada management  et correction des incohérences avec le terrain,10,138,138,66,584,138,149
14541,16730,2018-07-02 ,2018-07-02 ,Participation à la Co week à BCN,6,138,138,66,855,138,149
14542,16731,2018-07-02 ,2018-07-02 ,Appuis technique aux enquêtes de couverture vaccinale de Kidal (Mali) et de Keita (Niger),5,138,138,66,855,138,149
14543,16732,2018-07-02 ,2018-07-02 ,,1,89,89,66,45,89,88
14544,16735,2018-07-02 ,2018-07-02 ,,10,141,141,66,837,141,150
14545,16736,2018-07-02 ,2018-07-02 ,,8,141,141,66,759,141,150
14546,16737,2018-07-02 ,2018-07-02 ,,3,141,141,66,772,141,150
14547,16738,2018-07-02 ,2018-07-02 ,Journee Festive,1,50,50,66,211,50,47
14548,16739,2018-07-02 ,2018-07-02 ,,1,50,50,66,45,50,47
14549,16740,2018-07-02 ,2018-07-02 ,,12,50,50,66,732,50,47
14550,16741,2018-07-02 ,2018-07-02 ,,0.5,89,89,65,45,89,88
14551,16742,2018-07-02 ,2018-07-02 ,,2,50,50,66,211,50,47
14552,16743,2018-07-02 ,2018-07-02 ,,2,89,89,65,211,89,88
14553,16744,2018-07-02 ,2018-07-02 ,,8,89,89,65,745,89,88
14554,16745,2018-07-02 ,2018-07-02 ,rttm 11 & 12 & 13 JUIN,3,50,50,66,208,50,47
14555,16746,2018-07-02 ,2018-07-02 ,RTTF 14 & 15 juin,2,50,50,66,208,50,47
14556,16748,2018-07-02 ,2018-11-05 ,,3,145,145,66,45,145,164
14557,16749,2018-07-02 ,2018-10-30 ,,2,145,145,66,482,145,164
14558,16751,2018-07-02 ,2018-07-02 ,,20,79,79,66,411,79,80
14559,16752,2018-07-02 ,2018-07-02 ,,1,79,79,66,208,79,80
14560,16753,2018-07-02 ,2018-07-02 ,,3,39,39,66,45,39,38
14561,16754,2018-07-02 ,2018-07-02 ,,4,39,39,66,755,39,38
14562,16755,2018-07-02 ,2018-07-02 ,,3,39,39,66,856,39,38
14563,16756,2018-07-02 ,2018-07-02 ,,1,39,39,66,644,39,38
14564,16757,2018-07-02 ,2018-07-02 ,,3,39,39,66,879,39,38
14565,16758,2018-07-02 ,2018-07-02 ,,4,39,39,66,401,39,38
14566,16759,2018-07-02 ,2018-07-02 ,,1,39,39,66,840,39,38
14567,16760,2018-07-02 ,2018-07-02 ,,1,39,39,66,645,39,38
14568,16761,2018-07-02 ,2018-07-02 ,,1,39,39,66,208,39,38
14569,16762,2018-07-02 ,2018-07-02 ,supervision DTM  meeting study co/PI  follow up  reconciliation PV  coding,4,18,18,66,495,18,18
14570,16763,2018-07-02 ,2018-07-02 ,1 RTTM  ,1,18,18,66,208,18,18
14571,16764,2018-07-02 ,2018-07-02 ,,3,18,18,66,211,18,18
14572,16765,2018-07-02 ,2018-07-02 ,etude rVSV RDC,14,18,18,66,881,18,18
14573,16766,2018-07-02 ,2018-07-02 ,,1,18,18,66,878,18,18
14574,16767,2018-07-02 ,2018-07-02 ,RTTs: 1 et 26 juin  29 juin matin,2.5,128,128,66,208,128,143
14575,16768,2018-07-02 ,2018-07-02 ,,17,128,128,66,867,128,143
14576,16769,2018-07-02 ,2018-07-02 ,,1.5,128,128,66,211,128,143
14577,16770,2018-07-02 ,2018-07-02 ,Journée festive Epicentre; Taches administratives (Budget D2; mise à jour de compteur de temps selon discussions avec Alexis et Sandrine; assurance maladie; impôts); plusieurs réunion,5.25,105,105,66,211,105,120
14578,16771,2018-07-02 ,2018-07-02 ,15 juin - congé,1,105,105,66,208,105,120
14579,16772,2018-07-02 ,2018-07-02 ,Jour même et répétitions avant,2.3,105,105,66,45,105,120
14580,16773,2018-07-02 ,2018-07-02 ,Meeting attendance and preparation for the poster session (three posters presented),1.5,24,24,66,45,24,24
14581,16774,2018-07-02 ,2018-07-02 ,Attendacne to the annual meeting of the GFTCC 12-14  June,3,24,24,66,211,24,24
14582,16775,2018-07-02 ,2018-07-02 ,Evaluation of the vaccine request from Sudan and Yemen,0.5,24,24,66,211,24,24
14583,16776,2018-07-02 ,2018-07-02 ,Review of the CTC concept note and discussion WHO.,0.75,24,24,66,211,24,24
14584,16777,2018-07-02 ,2018-07-02 ,Journee festive Epicentre,1,24,24,66,211,24,24
14585,16778,2018-07-02 ,2018-07-02 ,Database and sampling,2.5,24,24,66,839,24,24
14586,16779,2018-07-02 ,2018-07-02 ,MoU  protocol  list of clinical variables  discussion with Fabienne on next steps,1,24,24,66,822,24,24
14587,16780,2018-07-02 ,2018-07-02 ,Protocol review  sample size review  TC with Sophie and Brahima,1,24,24,66,885,24,24
14588,16781,2018-07-02 ,2018-07-02 ,Submission of VE study and reponse to reviewers coverage study,0.5,24,24,66,627,24,24
14589,16782,2018-07-02 ,2018-07-02 ,Meeting with CRASH about the emergency trhesholds. Review of the reports  data abstraction  data analysis  presentation and meeting,4.5,24,24,66,724,24,24
14590,16783,2018-07-02 ,2018-07-02 ,MTA with Pastuer and re-organization meeting with Fabienne,0.75,24,24,66,794,24,24
14591,16784,2018-07-02 ,2018-07-02 ,Reponse letter to the article in the Lancet,1,24,24,66,763,24,24
14592,16785,2018-07-02 ,2018-07-02 ,Writing of the first draft of the Kalemie immune response to OCV manuscript,1,24,24,66,44,24,24
