project_id,project_name,country_id,country_code,country_name,region_id,region_code,region_name,place_id,place_code,place_name
454,Impact assessment on Stunting Prevention in Laos PDR,68,LA,Laos,,,,,,
852,Impact du programme d'antibiotique stewardship a l'hopital Drouillard  Haiti,7,HT,Haiti,1146,HT-08,Ouest,21,HT-08-01,Port-au-Prince
882,Impact evaluation of an oral cholera vaccination campaign in Goma  DRC.,1,CD,Congo - Kinshasa,,,,,,
321,Implementation d'une base de donnees orthopedique   Hopital Drouillard  Haiti,7,HT,Haiti,1146,HT-08,Ouest,21,HT-08-01,Port-au-Prince
307,Implementation of a trauma score and urban trauma mortality burden of disease study,,,,,,,,,
880,Improving surveillance in the context of a cholera outbreak in Nigeria,12,NG,Nigeria,,,,,,
576,Informatique,3,FR,France,,,,,,
713,Integrated PMTCT Maputo (MZ160),22,MZ,Mozambique,1962,MZ-06,Maputo,32,MZ-06-01,Maputo
734,Integrating partner self-testing strategy and Pre Exposure Prophylaxis into programs for pregnant and breastfeeding women - a feasibility study - Kenya,14,KE,Kenya,1461,KE-08,Homa Bay,26,KE-08-01,Homa Bay
975,Intensified tuberculosis treatment to reduce the high mortality of tuberculous meningitis in HIV-infected and uninfected patients,13,UG,Uganda,3243,UG-12,Kabale,,,
975,Intensified tuberculosis treatment to reduce the high mortality of tuberculous meningitis in HIV-infected and uninfected patients,13,UG,Uganda,3270,UG-39,Mbarara,,,
443,Intermittent Preventive Treatment for malaria with DHA-Piperaquine in a refugee camp,13,UG,Uganda,3232,UG-01,Adjumani,48,UG-01-01,Adjumani
485,Internal Training for OCBA (PPD),2,ES,Spain,845,ES-06,Cataluna,17,ES-06-01,Barcelona
989,Interpretation des donnees de mortalite,285,400,Undefined Countries,,,,,,
329,Intersection data analyses,4,CF,Central African Republic,,,,,,
661,Intoxication documentation Monrovia 2016,46,LR,Liberia,1608,LR-11,Montserrado,28,LR-11-01,Monrovia
762,Investigation d'une epidemie d'origine inconnue apres des funerailles au Liberia,46,LR,Liberia,1612,LR-15,Sinoe,133,Greenville City,Greenville City
763,Investigation d'une epidemie de cholera au Yemen,33,YE,Yemen,,,,,,
343,Investigation d'une epidemie de fievre hemorragique  Gueckedou  Guinee,16,GN,Guinea,984,GN-08,Nzerekore,89,Gueckedou,Gueckedou
530,Investigation de cas d'intoxication neonatales a l'hopital de Monrovia,46,LR,Liberia,1608,LR-11,Montserrado,28,LR-11-01,Monrovia
1052,investigation epidemie de Cholera Lubumbachi RDC,1,CD,Congo - Kinshasa,541,CD-06,Katanga,87,Lubumbashi,Lubumbashi
1051,investigation epidemie de Cholera Lubumbachi RDC,,,,,,,,,
1053,investigation epidemie de Cholera Lubumbachi RDC,,,,,,,,,
1054,investigation epidemie de Cholera Lubumbachi RDC,,,,,,,,,
650,Investigation epidemie de paludisme - bas et Haut Uele - province orientale-RDC,1,CD,Congo - Kinshasa,544,CD-09,Orientale,140,Bas Uele,Bas Uele
1004,Investigation Epidemie de rougeole  Haut Lomami  RDC,1,CD,Congo - Kinshasa,541,CD-06,Katanga,127,Haut Lomami,Haut Lomami
1045,Investigation epidemie de rougeole  meningite  nut N'djamena - Tchad - 2019,9,TD,Chad,2950,TD-22,Ville de N'Djamena,63,N'Djamena,N'Djamena
447,Investigational Ebola Vaccines  Guinea,16,GN,Guinea,,,,,,
599,IPD Homa Bay Epidemiology Support,14,KE,Kenya,1461,KE-08,Homa Bay,26,KE-08-01,Homa Bay
319,IPD Homa Bay Epidemiology Support,14,KE,Kenya,,,,,,
101,IPT feasibility study  Mathare,14,KE,Kenya,,,,,,
456,Jahun  OCP  Nigeria  2016,12,NG,Nigeria,,,,,,
570,Jordan - Irbid - Follow up of children - 2015,23,JO,Jordan,1385,JO-05,Irbid,121,Irbid,Irbid
45,Journee scientifique,3,FR,France,,,,,,
241,Kaposi - Analyse descriptive ARV/Bleomycine,14,KE,Kenya,,,,,,
1005,Laboratory Information Management System,10,NE,Niger,,,,,,
1005,Laboratory Information Management System,13,UG,Uganda,,,,,,
440,Laboratory Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
806,LAC  OCP/ CRASH  2018,3,FR,France,,,,,,
976,LAC LEAP  OCP  2019,285,400,Undefined Countries,,,,,,
427,LAM test for TB diagnosis in severely malnourished children,10,NE,Niger,,,,,,
257,Large-scale introduction of a new WHO pre-qualified disposable syringe needle-free injection device in the context of a preventive or reactive measles vaccination campaign,285,400,Undefined Countries,,,,,,
649,Large-scale introduction of a new WHO pre-qualified disposable syringe needle-free injection device in the context of a preventive or reactive measles vaccination campaign,285,400,Undefined Countries,,,,,,
761,Leadership Education Academic Partnership (LEAP),155,GB,United Kingdom,936,GB-01,England,20,GB-01-01,Manchester
1025,Literature Review of Antipsychotics,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
429,Living Study,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
478,Longitudinal cohort of EVD survivors  Freetown  Sierra Leone,60,SL,Sierra Leone,,,,,,
883,Lopinavir-based antiretroviral therapy (LOLIPOP),13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
858,Lusaka ocv campaign effectiveness studies - 2018,96,ZM,Zambia,3566,ZM-05,Lusaka,59,ZM-05-01,Lusaka
471,M&E activites VIH - Formation FUCHIA   Algerie  Annaba  OCB,70,DZ,Algeria,,,,,,
730,M&E of the Implementation and outcomes of EID with SAMBA II Arua Uganda,13,UG,Uganda,3234,UG-03,Arua,49,UG-03-02,Arua
472,M&E system for South Tehran clinic  Iran,55,IR,Iran,1298,IR-28,Tehran,88,Tehran,Tehran
316,Maintenance ePOP,285,400,Undefined Countries,,,,,,
73,Malaria-Nutrition  Mali et coordination paris  2014,8,ML,Mali,,,,,,
353,Malaria-Nutrition  Niger  BI  2014,10,NE,Niger,,,,,,
312,Malaria-Uganda-Mbarara-Transmission,13,UG,Uganda,,,,,,
718,Malaria data analysis aweil south sudan december 2016,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
666,Malaria efficacy study  Aweil and Yida  South Sudan,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
756,Malaria prevalence surveys (NE120),10,NE,Niger,2084,NE-08,Zinder,38,NE-08-05,Magaria
567,Malawi - Chiradzulu - FUCHIA databases - 2015-11,15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
710,Malawi - Chiradzulu - Once a year appointment (OYA),15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
821,Malawi  Chiradzulu  Monitoring of activities linked with the Cervix Cancer project - OCP,15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
853,Mapping of MSF R&D Projects  - DOUBLON,,,,,,,,,
798,Marburg surveillance - Kween- Uganda - OCP,13,UG,Uganda,3251,UG-20,Kapchorwa,94,Kween,Kween
835,Marqueurs genetiques de la resistance a la sulfadoxine-pyrimethamine et a l'amodiaquine apres 5 ans de chimio-prevention du paludisme saisonnier  district sanitaire de Moissala  Tchad 2018,9,TD,Chad,2941,TD-13,Mandoul,47,TD-13-01,Moissala
600,Marqueurs genetiques de la resistance a la sulfadoxine-pyrimethamine et a l'amodiaquine apres deux annees de chimio prevention du paludisme saisonnier dans le district sanitaire de Moissala  Tchad,9,TD,Chad,2941,TD-13,Mandoul,47,TD-13-01,Moissala
255,Marqueurs genetiques de la resistance a la sulfadoxine-pyrimethamine et a l'amodiaquine apres deux annees de chimio prevention du paludisme saisonnier dans le district sanitaire de Moissala  Tchad,9,TD,Chad,,,,,,
1008,Maternal and child care surveillance system Moissala  Tchad,,,,,,,,,
824,MDR-TB-sequencing project (MZ160),22,MZ,Mozambique,,,,,,
493,MDR-TB operational research  Kyrgystan  Belarus  India  Georgia  Armenia  Kenya  UNITAID EndTB(via OCP),18,AM,Armenia,,,,,,
493,MDR-TB operational research  Kyrgystan  Belarus  India  Georgia  Armenia  Kenya  UNITAID EndTB(via OCP),118,BY,Belarus,,,,,,
493,MDR-TB operational research  Kyrgystan  Belarus  India  Georgia  Armenia  Kenya  UNITAID EndTB(via OCP),89,GE,Georgia,,,,,,
493,MDR-TB operational research  Kyrgystan  Belarus  India  Georgia  Armenia  Kenya  UNITAID EndTB(via OCP),27,KG,Kyrgyzstan,,,,,,
493,MDR-TB operational research  Kyrgystan  Belarus  India  Georgia  Armenia  Kenya  UNITAID EndTB(via OCP),21,MM,Myanmar (Burma),,,,,,
299,MDR-TB operational research UNITAID,285,400,Undefined Countries,,,,,,
495,MDR-TB trial  Kirghizistan & Georgie  UNITAID (via OCP),27,KG,Kyrgyzstan,,,,,,
473,MDR -TB sequencing project,22,MZ,Mozambique,,,,,,
587,MDR -TB sequencing project,22,MZ,Mozambique,,,,,,
473,MDR -TB sequencing project,96,ZM,Zambia,,,,,,
587,MDR -TB sequencing project,96,ZM,Zambia,,,,,,
260,Measles and OPV vaccination coverage in North and South Kivu (DRC),1,CD,Congo - Kinshasa,543,CD-08,Kivu,11,CD-08-06,Goma
1041,Measles Outbreak - Maiduguri - MSF OCP,12,NG,Nigeria,2092,NG-08,Borno,39,NG-08-01,Maiduguri
470,Measles outbreak 2015  Yida  South Sudan   OCP,5,SS,South Sudan,,,,,,
328,Measles outbreak investigation  Ndjamena  Chad  2014,9,TD,Chad,2950,TD-22,Ville de N'Djamena,63,N'Djamena,N'Djamena
1065,Measles vaccination Coverage Survey  Chari Baguirmi,9,TD,Chad,2932,TD-04,Chari-Baguirmi,144,Ba-illi,Ba-illi
1065,Measles vaccination Coverage Survey  Chari Baguirmi,9,TD,Chad,2932,TD-04,Chari-Baguirmi,143,Bousso,Bousso
1065,Measles vaccination Coverage Survey  Chari Baguirmi,9,TD,Chad,2932,TD-04,Chari-Baguirmi,145,Konou,Konou
805,Med/Logs cellules  OCP,3,FR,France,,,,,,
365,Medical Care Under Fire  BI,285,400,Undefined Countries,,,,,,
502,Meningite  Niamey  Niger  OCG  2015,10,NE,Niger,2081,NE-05,Niamey,36,NE-05-03,Niamey
516,Meningite  Niger / Niamey  MSF-OCG  OCB  OCBa,10,NE,Niger,,,,,,
1026,Meningite Rougeole Tchad 2019,,,,,,,,,
1000,Meningitis surveillance Niger 2019,10,NE,Niger,2081,NE-05,Niamey,36,NE-05-03,Niamey
757,Meningitis vaccine effectiveness study  Niamey,10,NE,Niger,2081,NE-05,Niamey,36,NE-05-03,Niamey
790,Mental Health and NCD - Mosul IDPs - Iraq,35,IQ,Iraq,,,,,,
301,Meta-analyse des performances de la microscopie a fluorescence pour le diagnostic TB  OCP,285,400,Undefined Countries,,,,,,
4,Methodological support  MSF-OCBa,2,ES,Spain,,,,,,
855,Methodological support to OCBA,285,400,Undefined Countries,,,,,,
352,Methodological support to surgery studies  OCP,9,TD,Chad,,,,,,
678,Migrants Grece  OCP,163,GR,Greece,1009,GR-01,Aegean,,,
678,Migrants Grece  OCP,163,GR,Greece,1011,GR-03,Attica,,,
876,Migrants in Libya - Literature Review - OCP,70,DZ,Algeria,,,,,,
876,Migrants in Libya - Literature Review - OCP,9,TD,Chad,,,,,,
876,Migrants in Libya - Literature Review - OCP,34,EG,Egypt,,,,,,
876,Migrants in Libya - Literature Review - OCP,190,LY,Libya,,,,,,
876,Migrants in Libya - Literature Review - OCP,8,ML,Mali,,,,,,
876,Migrants in Libya - Literature Review - OCP,10,NE,Niger,,,,,,
876,Migrants in Libya - Literature Review - OCP,82,SD,Sudan,,,,,,
753,Migrants Paris  OCP,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
745,Mini-Lab developpement (STALAB),285,400,Undefined Countries,,,,,,
529,Mission explo sante environnement au Kirghizistan,27,KG,Kyrgyzstan,1501,KG-01,Batken,118,Batken,Batken
143,Modeling impact of Shishelweni  Swaziland HIV Program,17,SZ,Swaziland,,,,,,
680,modelisation d'epidemie d'hepatite E (MI984),9,TD,Chad,,,,,,
680,modelisation d'epidemie d'hepatite E (MI984),82,SD,Sudan,,,,,,
688,Modelisation risque epidemique Cholera -HAITI post ouragan 2016.,7,HT,Haiti,,,,,,
572,Module essai clinique  MPH MUST,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
990,Monitoring  evaluation  surveillance/Cadre de travail,,,,,,,,,
155,Monitoring & evaluation  (M&E)  plan for UNITAID  Chiradzulu  Malawi and Arua  Uganda,15,MW,Malawi,,,,,,
155,Monitoring & evaluation  (M&E)  plan for UNITAID  Chiradzulu  Malawi and Arua  Uganda,13,UG,Uganda,,,,,,
953,Monitoring and evaluation of the trauma project  Gaza Strip  2018,25,PS,Palestine  state of,2531,PS-01,Gaza Strip,146,Gaza Strip,Gaza Strip
952,Monitoring and Evaluation of the Typhoid Conjugated Vaccine in Zimbabwe,282,ZW,Zimbabwe,3573,ZW-02,Harare,70,Harare,Harare
89,Monitoring implementation of IPT for PLHIV  Swaziland,17,SZ,Swaziland,,,,,,
618,Monitoring implementation of IPT for PLHIV  Swaziland,17,SZ,Swaziland,,,,,,
773,Monitoring of non-communicable diseases (NCDs) activities in North Irak (Erbil project),35,IQ,Iraq,1307,IQ-06,Arbil,24,IQ-06-01,Erbil
90,Monitoring of the introduction of the GeneXpert,,,,,,,,,
330,Mortalite des refugies de RCA au Cameroun  MSF-CH,45,CM,Cameroon,528,CM-03,Est,,,
213,Mortalite maternelle  Cote d'Ivoire,31,CI,Cote d'Ivoire,512,CI-01,Abidjan,16,CI-01-01,Abidjan
469,Mortality and snake bites  Agok  Maioun  South Sudan  OCG,5,SS,South Sudan,2822,SS-07,Upper Nile,,,
235,Mortality and VC  Jonglei State  South Sudan,5,SS,South Sudan,2818,SS-03,Jungoli,62,Jonglei,Jonglei
335,Mortality surveillance  Uganda  Adjumani  OCP,13,UG,Uganda,3232,UG-01,Adjumani,48,UG-01-01,Adjumani
386,Mortality Survey  Gore  Chad  october 2014  OCP,9,TD,Chad,,,,,,
499,Mortality survey and surveillance  Maiduguri  Nigeria 2015,12,NG,Nigeria,2092,NG-08,Borno,39,NG-08-01,Maiduguri
1031,Mozambique Cyclone Idai 8019  OCP,22,MZ,Mozambique,1965,MZ-09,Sofala,33,MZ-09-02,Beira
696,Mozambique HIV DR,22,MZ,Mozambique,1962,MZ-06,Maputo,,,
696,Mozambique HIV DR,22,MZ,Mozambique,1966,MZ-10,Tete,,,
869,MSF-Funded: Cambodia HepC Prevalence Survey 2018,19,KH,Cambodia,1511,KH-02,Batdambang,113,Moung Ruessei,Moung Ruessei
677,MSF-OCB  support technique general  pool d'urgence,285,400,Undefined Countries,,,,,,
65,Multi-site evaluation of HIV RDT  BI,,,,,,,,,
159,Multicentric cohort analysis of children on ART  Chiradzulu/Mathare/Arua,14,KE,Kenya,,,,,,
159,Multicentric cohort analysis of children on ART  Chiradzulu/Mathare/Arua,15,MW,Malawi,,,,,,
159,Multicentric cohort analysis of children on ART  Chiradzulu/Mathare/Arua,13,UG,Uganda,,,,,,
1001,Multicentric double-blind randomized controlled trial of antivenoms for snakebite,,,,,,,,,
602,Multicentric MSF Drug resistant tuberculosis study  Intersection,285,400,Undefined Countries,,,,,,
91,Multicentric MSF Drug resistant tuberculosis study  Intersection,,,,,,,,,
797,Multidrug-resistant tuberculosis (MDR-TB) treatment and Hepatitis C,18,AM,Armenia,,,,,,
744,Multiplex - prospective sample collection Mbarara  Uganda,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
741,Multiplex work stream 4,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
766,Multiplex Workstream 2,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
546,Nablus 10 year review,25,PS,Palestine  state of,,,,,,
543,National Course on outbreak deteaction   investigation and control Iran WHO,55,IR,Iran,,,,,,
67,Ndhiwa HIV Impact in Population Survey (NIPS),14,KE,Kenya,,,,,,
604,Ndhiwa HIV Impact in Population Survey (NIPS),14,KE,Kenya,,,,,,
819,Ndhiwa HIV Impact in Population Survey 2018,14,KE,Kenya,1461,KE-08,Homa Bay,112,Ndhiwa,Ndhiwa
477,Ndhiwa Household enumeration,14,KE,Kenya,,,,,,
314,Ndhiwa PMTCT Impact Evaluation,14,KE,Kenya,,,,,,
950,Ndjamena malnutrition 2018 : monitoring and survey,9,TD,Chad,2950,TD-22,Ville de N'Djamena,63,N'Djamena,N'Djamena
305,Negative Pressure Wound Treatment (NPWT),,,,,,,,,
449,Neonatal Sepsis Trial,5,SS,South Sudan,,,,,,
333,New projects buffer,285,400,Undefined Countries,,,,,,
749,New strategies to improve TB diagnosis in children,,,,,,,,,
894,NICU Retrospective Study - Irbid Jordan,23,JO,Jordan,,,,,,
370,Niger Bouza OCBA enquetes mortalite plus,10,NE,Niger,,,,,,
562,Nigeria  Jahun  Obstetric  OCP  2016,12,NG,Nigeria,2102,NG-18,Jigawa,122,Jahun,Jahun
672,Nigeria Borno IDPs-Malnutrition-OCP,12,NG,Nigeria,2092,NG-08,Borno,39,NG-08-01,Maiduguri
994,Non-inferiority fractional doses trial for yellow fever vaccine,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
679,Non-inferiority trial of low dose Yellow Fever vaccine compared to dose (YEFE),14,KE,Kenya,,,,,,
679,Non-inferiority trial of low dose Yellow Fever vaccine compared to dose (YEFE),13,UG,Uganda,,,,,,
97,Non-Tuberculosis Mycobacterium infections  Cambodia,19,KH,Cambodia,,,,,,
617,Non-Tuberculosis Mycobacterium infections  Cambodia,19,KH,Cambodia,,,,,,
775,North Syria- IDPs-surveillance,32,SY,Syria,2911,SY-03,Ar Raqqah,45,SY-03-01,Ein Issa
317,Not in D2,1,CD,Congo - Kinshasa,,,,,,
476,Nutributter  Mali  OCP,8,ML,Mali,,,,,,
588,Nutributter  Mali  OCP,8,ML,Mali,,,,,,
788,Nutritional situation analysis and surveillance for Medecins Sans Frontieres in Yemen,33,YE,Yemen,3541,YE-10,Amran,57,YE-10-03,Amran
236,Nutritional survey and implmentation of nutritional surveillance  Aweil  South Sudan,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
124,Observance TB-HIV co-infection CARINEMO trial  MSF-OCG,22,MZ,Mozambique,,,,,,
875,OCB HCV M&E support,56,IN,India,,,,,,
875,OCB HCV M&E support,14,KE,Kenya,,,,,,
875,OCB HCV M&E support,84,PK,Pakistan,,,,,,
670,OCB HCV Test & treat India,56,IN,India,,,,,,
460,OCG freetown  follow up of survivor,60,SL,Sierra Leone,,,,,,
589,OCG freetown  follow up of survivor,60,SL,Sierra Leone,,,,,,
458,OCG Freetown mortality survey 20,60,SL,Sierra Leone,,,,,,
874,OCG HCV monitoring and research support,22,MZ,Mozambique,,,,,,
874,OCG HCV monitoring and research support,21,MM,Myanmar (Burma),,,,,,
874,OCG HCV monitoring and research support,57,UA,Ukraine,,,,,,
459,OCG sierra leone outreach activities Freetown,60,SL,Sierra Leone,,,,,,
1057,OCP  RCA  etat des lieux du monitoring des patients VIH (Carnot  Paoua  Bria),4,CF,Central African Republic,414,CF-05,Haute-Kotto,,,
1057,OCP  RCA  etat des lieux du monitoring des patients VIH (Carnot  Paoua  Bria),4,CF,Central African Republic,417,CF-08,Mambere-Kadei,,,
1057,OCP  RCA  etat des lieux du monitoring des patients VIH (Carnot  Paoua  Bria),4,CF,Central African Republic,423,CF-14,Ouham-Pende,,,
639,OCV one dose effectivness study in Lusaka  Zambia.,96,ZM,Zambia,3566,ZM-05,Lusaka,59,ZM-05-01,Lusaka
533,OCV vaccine coverage  Malawi,15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
479,OCV vaccine coverage and surveillance  Malawi,15,MW,Malawi,,,,,,
578,Oedemes bilateraux  enfants hospitalises en pediatrie ou CRENI  OCP,8,ML,Mali,1893,ML-08,Sikasso,29,ML-08-01,Koutiala
514,Oedemes bilateraux  enfants hospitalises en pediatrie ou CRENI  OCP,90,MD,Moldova,,,,,,
53,Office Kampala  Epicentre Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
513,Omnigen TB  laboratory study,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
450,Omnigene,19,KH,Cambodia,,,,,,
115,Open cohort of children with suspected TB  Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
180,OR 11/16 - Antibiotic resistance amongst Amman surgery patients  BI Innovation Fund,23,JO,Jordan,,,,,,
372,Oral cholera vaccine effectiveness study in South Sudan  OCB  2014,5,SS,South Sudan,,,,,,
234,Oral Cholera Vaccine Guinea - Scientific Communication,,,,,,,,,
987,Oral Cholera Vaccine Using Control Temperature Chain: Protocol Development,13,UG,Uganda,3240,UG-09,Hoima,,,
987,Oral Cholera Vaccine Using Control Temperature Chain: Protocol Development,13,UG,Uganda,3252,UG-21,Kasese,,,
468,organization of key documents and other resources,3,FR,France,,,,,,
695,Ouganda surveillance evaluation initial Bidibidi,13,UG,Uganda,3289,UG-58,Yumbe,69,Yumbe,Yumbe
364,Outbreak investigation: cholera in Juba  South Sudan  2014.,5,SS,South Sudan,,,,,,
1064,"Outcome of cervical precancer treatment by thermo-ablation in a VIA-based ""screen and treat"" programme in 2 Malawi health districts supported by MSF.",15,MW,Malawi,2003,MW-04,Chiradzulu,30,MW-04-01,Chiradzulu
112,Outcomes of the first Multidrug Resistant Tuberculosis program  Kenya,14,KE,Kenya,,,,,,
608,Outcomes of the first Multidrug Resistant Tuberculosis program  Kenya,14,KE,Kenya,,,,,,
415,Outreach activities  Ebola  OCP,46,LR,Liberia,,,,,,
890,Paediatric Early Warning System (PEWS).  Score on admission as a tool to analyse mortality in PICU in low resource settings - Guinea Bissau,161,GW,Guinea-Bissau,995,GW-03,Bissau,104,Neonatal Intensive Care Unit (NICU) in Bissau Simao Mendes National Hospital,Neonatal Intensive Care Unit (NICU) in Bissau Simao Mendes National Hospital
271,Palu evaluation  cyscope OCP,285,400,Undefined Countries,,,,,,
356,Parasite clearance and molecular markers estimates associated with efficacy of Coartem in malaria patients in Ishongororo  Mbarara UGANDA,13,UG,Uganda,,,,,,
354,Parasitological efficacy and pharmacovigilance of SMC  5PC proposal,,,,,,,,,
152,Participation to mobile lab implementation  Koutiala  Mali,8,ML,Mali,,,,,,
46,Participation to various WG  intersection,285,400,Undefined Countries,,,,,,
47,Partnership fund,,,,,,,,,
221,Pathologies environnementales  MSF-OCG,285,400,Undefined Countries,,,,,,
227,PCV Vaccine coverage and monitoring  Yida  South Sudan,5,SS,South Sudan,2821,SS-06,Unity,82,Yida,Yida
95,PDR and MDR-TB : prospective cohort study  Armenia,18,AM,Armenia,,,,,,
142,Performance evaluation of syphilis RDT,285,400,Undefined Countries,,,,,,
877,Persistent fever Tabarakallah  Sudan,82,SD,Sudan,2693,SD-02,Al Qadarif,147,Tabarakallah,Tabarakallah
130,Phase III trial of BRV-PV rotavirus vaccine,10,NE,Niger,,,,,,
881,Phase IIIb rVSV vaccination in DRC (CD449),1,CD,Congo - Kinshasa,,,,,,
772,Physio scale Aman,23,JO,Jordan,1382,JO-02,Amman,25,JO-02-01,Amman
1033,PIPOC - Paediatric Infections Point-Of-Care. Point-of-care approach for Rapid and Easy Meningitis Diagnosis,,,,,,,,,
1049,PK sub study of endTB clinical trial Evaluating Newly approved Drugs for multidrug-resistant TB,,,,,,,,,
54,Plan de Formation  Mbarara,13,UG,Uganda,,,,,,
209,Plan de formation interne,3,FR,France,,,,,,
232,Plan strategique,3,FR,France,,,,,,
1062,Plan strategique,285,400,Undefined Countries,,,,,,
49,Plateforme Scientifique Maradi,10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
55,Plateforme Scientifique Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
51,Plateforme Scientifique Niamey,10,NE,Niger,2081,NE-05,Niamey,36,NE-05-03,Niamey
149,PMTCT B+  Chiradzulu  Malawi,15,MW,Malawi,,,,,,
779,POC  M&E  Impact  Feasibility  Outcome - OCP Malawi & Uganda,15,MW,Malawi,,,,,,
779,POC  M&E  Impact  Feasibility  Outcome - OCP Malawi & Uganda,13,UG,Uganda,,,,,,
492,POC  M&E  Impact  Feasibility  Outcome  - Unitaid (via OCP),15,MW,Malawi,,,,,,
492,POC  M&E  Impact  Feasibility  Outcome  - Unitaid (via OCP),13,UG,Uganda,,,,,,
665,POCUS  aweil  South Sudan  OCP,5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,44,SS-05-02,Aweil
552,Population en situation precaire  fevrier 2016,,,,,,,,,
258,Populations en Situation Precaire  mars 2014,2,ES,Spain,,,,,,
432,Populations en Situation Precaire  mars 2015,3,FR,France,,,,,,
694,Populations en Situation Precaire  mars 2017,2,ES,Spain,845,ES-06,Cataluna,17,ES-06-01,Barcelona
280,Populations en Situation Precaire  septembre 2014,3,FR,France,,,,,,
433,Populations en Situation Precaire  septembre 2015,3,FR,France,,,,,,
699,Populations in precarious situation  St Prix  septembre 2017,3,FR,France,898,FR-04,Ile-de-France,19,FR-04-02,Paris
555,Populations Situation Precaire  septembre 2016,,,,,,,,,
675,Post ROSE,10,NE,Niger,2080,NE-04,Maradi,35,NE-04-02,Maradi
297,Pre-ART Multicentric Analysis of FUCHIA database,285,400,Undefined Countries,,,,,,
96,Predictors of defaulting in drug resistant TB patients  Armenia  OCP,18,AM,Armenia,,,,,,
657,PREP Mozambique  Beira  OCB,22,MZ,Mozambique,1965,MZ-09,Sofala,33,MZ-09-02,Beira
1059,preparation essai vaccinal J&J Nord Kivu,,,,,,,,,
840,Preparation for use of ciprofloxacin as a meningitis epidemic response  2018 season (MI984),10,NE,Niger,,,,,,
1037,Preparations for use of J&J vaccine in DRC,1,CD,Congo - Kinshasa,543,CD-08,Kivu,66,Beni,Beni
1037,Preparations for use of J&J vaccine in DRC,1,CD,Congo - Kinshasa,543,CD-08,Kivu,110,Butembo,Butembo
1037,Preparations for use of J&J vaccine in DRC,1,CD,Congo - Kinshasa,543,CD-08,Kivu,11,CD-08-06,Goma
736,Prevalence brucellosis Mbarara,13,UG,Uganda,3270,UG-39,Mbarara,52,UG-39-05,Mbarara
524,Prevalence des marqueurs moleculaires de la resistance a la sulfadoxine-pyrimethamine et a l'amodiaquine  Magaria,10,NE,Niger,2084,NE-08,Zinder,38,NE-08-05,Magaria
747,Prevalence of major genotypic resistance among ART experienced individuals hospitalized with advanced HIV disease in Homa-Bay  Kenya,14,KE,Kenya,1461,KE-08,Homa Bay,26,KE-08-01,Homa Bay
746,Prevalence of major genotypic resistance among ART experienced individuals hospitalized with advanced HIV disease in Kinshasa,1,CD,Congo - Kinshasa,542,CD-07,Kinshasa City,10,CD-07-05,Kinshasa
86,Prevention and improved access through box delivery,,,,,,,,,
482,Program Monitoring for MUAC as admission and exit criteria,10,NE,Niger,,,,,,
838,Program support OCP (envelope),285,400,Undefined Countries,,,,,,
559,Programmatic Support to the MSF OCB HCV Program in Pakistan,84,PK,Pakistan,,,,,,
558,Programmatic Support to the MSF OCP HCV Program in Cambodia,19,KH,Cambodia,,,,,,
295,Proposed HIV/AIDS projects with UNITAID : Effectiveness Same Day CD4 test / ART start  &  Analysis : Safe to stop CD4 count,15,MW,Malawi,,,,,,
644,Prospective cohort study of snakebite victims (SS160),5,SS,South Sudan,2820,SS-05,North Bahr-al-Ghazal,43,SS-05-01,Agok
308,Prospective description of surgical burn mortality,7,HT,Haiti,,,,,,
592,Prospective description of surgical burn mortality Haiti OCP,7,HT,Haiti,1146,HT-08,Ouest,21,HT-08-01,Port-au-Prince
